STUDENT_ID,GENDER,PLACEMENT,HONOR_OPTED_OR_NOT,EDUCATION_TYPE,ACADEMIC_PROGRAM,COURSE 1 MARKS,COURSE 2 MARKS,COURSE 3 MARKS,COURSE 4 MARKS,COURSE 5 MARKS,PERCENTILE,OVEARLL_GRADE
SB11201410007435,M,Yes,Yes,ACADEMIC,MECHANICAL ENGINEERING,92,76,10,96,98,88,SECOND CLASS
SB11201410007876,M,Yes,Yes,ACADEMIC,ELECTRONIC ENGINEERING,72,100,92,98,94,98,FIRST CLASS
SB11201410007881,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,100,100,100,100,99,100,THIRD CLASS
SB11201410007957,M,Yes,Yes,ACADEMIC,MECHANICAL ENGINEERING,96,87,80,98,32,92,THIRD CLASS
SB11201410007977,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,84,59,51,100,51,83,THIRD CLASS
SB11201410008027,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,79,94,92,99,98,98,THIRD CLASS
SB11201410008041,F,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,100,41,82,96,99,97,THIRD CLASS
SB11201410008044,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,89,89,77,99,43,91,THIRD CLASS
SB11201410008049,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,82,75,96,100,91,97,THIRD CLASS
SB11201410008105,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,95,93,94,99,67,97,THIRD CLASS
SB11201410008114,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,89,80,98,98,44,94,THIRD CLASS
SB11201410008120,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,100,98,98,98,56,99,THIRD CLASS
SB11201410008131,M,Yes,Yes,ACADEMIC,CHEMICAL ENGINEERING,94,86,85,95,96,97,THIRD CLASS
SB11201410008269,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,100,91,95,90,90,98,THIRD CLASS
SB11201410008416,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,73,66,56,98,88,88,THIRD CLASS
SB11201410008423,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,85,76,61,95,97,92,THIRD CLASS
SB11201410008513,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,89,96,100,92,64,97,THIRD CLASS
SB11201410008538,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,75,24,84,94,95,87,THIRD CLASS
SB11201410008555,M,Yes,No,ACADEMIC,CIVIL ENGINEERING,95,100,99,99,81,100,FIRST CLASS
SB11201410008563,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,95,53,65,96,74,89,THIRD CLASS
SB11201410008567,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,99,95,98,96,45,97,THIRD CLASS
SB11201410008608,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,96,95,96,99,75,98,FIRST CLASS
SB11201410008637,F,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,91,82,59,91,76,89,THIRD CLASS
SB11201410009042,M,Yes,No,ACADEMIC,INDUSTRIAL ENGINEERING,99,80,87,93,95,97,FIRST CLASS
SB11201410009048,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,100,98,96,99,88,100,THIRD CLASS
SB11201410009055,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,89,83,87,93,73,93,FIRST CLASS
SB11201410009222,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,99,78,98,95,60,96,THIRD CLASS
SB11201410009252,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,99,82,90,92,48,94,THIRD CLASS
SB11201410009292,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,99,33,72,91,48,83,THIRD CLASS
SB11201410009302,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,91,47,1,86,99,72,FIRST CLASS
SB11201410009476,F,Yes,Yes,TECHNICAL,INDUSTRIAL ENGINEERING,55,70,30,56,71,59,THIRD CLASS
SB11201410009479,M,Yes,Yes,TECHNICAL,INDUSTRIAL ENGINEERING,70,60,11,39,42,40,SECOND CLASS
SB11201410009506,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,93,45,66,99,32,82,FIRST CLASS
SB11201410009508,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,97,81,94,89,47,92,FIRST CLASS
SB11201410009509,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,100,98,30,92,61,92,THIRD CLASS
SB11201410009520,M,Yes,No,ACADEMIC,INDUSTRIAL ENGINEERING,90,91,95,73,97,96,THIRD CLASS
SB11201410009565,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,97,99,94,100,100,100,THIRD CLASS
SB11201410009575,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,85,52,8,99,95,81,THIRD CLASS
SB11201410009592,M,No,No,ACADEMIC,INDUSTRIAL ENGINEERING,75,64,81,91,46,81,THIRD CLASS
SB11201410009605,M,Yes,Yes,ACADEMIC,ELECTRONIC ENGINEERING,96,80,83,81,48,87,FIRST CLASS
SB11201410009638,M,Yes,Yes,ACADEMIC,CHEMICAL ENGINEERING,82,87,48,94,76,88,THIRD CLASS
SB11201410009729,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,100,89,100,95,72,99,THIRD CLASS
SB11201410009735,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,97,90,88,97,92,98,THIRD CLASS
SB11201410009761,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,84,59,91,98,63,90,THIRD CLASS
SB11201410009762,F,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,98,88,88,97,100,100,THIRD CLASS
SB11201410009782,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,100,99,97,100,57,100,THIRD CLASS
SB11201410009789,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,99,89,89,98,59,96,THIRD CLASS
SB11201410009823,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,83,97,89,96,74,96,FIRST CLASS
SB11201410009835,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,95,77,90,98,62,94,THIRD CLASS
SB11201410009898,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,100,78,78,90,99,98,THIRD CLASS
SB11201410009902,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,100,84,94,99,97,100,THIRD CLASS
SB11201410010082,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,100,4,7,97,70,67,THIRD CLASS
SB11201410010217,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,97,80,95,86,94,97,THIRD CLASS
SB11201410010405,M,Yes,Yes,ACADEMIC,MECHANICAL ENGINEERING,92,64,92,98,89,95,THIRD CLASS
SB11201410010455,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,98,90,80,92,56,93,THIRD CLASS
SB11201410010456,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,80,61,73,100,70,90,THIRD CLASS
SB11201410010459,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,96,76,70,96,90,94,THIRD CLASS
SB11201410010480,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,98,77,95,98,80,97,THIRD CLASS
SB11201410010487,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,87,87,92,100,87,97,THIRD CLASS
SB11201410010488,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,98,95,92,99,99,100,THIRD CLASS
SB11201410010526,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,15,3,4,91,47,20,THIRD CLASS
SB11201410010560,M,Yes,Yes,ACADEMIC,MECHANICAL ENGINEERING,100,99,95,100,80,100,THIRD CLASS
SB11201410010574,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,99,84,12,100,82,91,THIRD CLASS
SB11201410010626,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,99,98,91,100,100,100,THIRD CLASS
SB11201410010628,M,Yes,Yes,ACADEMIC,MECHANICAL ENGINEERING,100,96,100,100,96,100,THIRD CLASS
SB11201410010630,M,Yes,Yes,ACADEMIC,MECHANICAL ENGINEERING,99,100,95,100,89,100,THIRD CLASS
SB11201410010633,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,98,94,94,97,67,97,THIRD CLASS
SB11201410010646,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,100,89,90,97,19,95,THIRD CLASS
SB11201410010647,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,78,98,95,96,98,99,THIRD CLASS
SB11201410010654,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,88,75,86,96,69,92,THIRD CLASS
SB11201410010661,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,83,70,85,100,93,95,THIRD CLASS
SB11201410010679,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,100,99,96,100,99,100,THIRD CLASS
SB11201410010686,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,100,97,94,95,90,100,THIRD CLASS
SB11201410010790,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,89,59,62,96,86,89,THIRD CLASS
SB11201410010815,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,69,66,96,87,70,88,THIRD CLASS
SB11201410010867,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,96,88,74,96,89,96,THIRD CLASS
SB11201410010966,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,99,100,74,100,25,100,THIRD CLASS
SB11201410010975,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,95,72,89,93,82,94,THIRD CLASS
SB11201410010976,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,91,85,95,93,88,96,THIRD CLASS
SB11201410011577,F,Yes,Yes,ACADEMIC,CHEMICAL ENGINEERING,75,74,67,96,46,83,THIRD CLASS
SB11201410011578,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,99,100,90,98,99,100,THIRD CLASS
SB11201410011587,F,Yes,Yes,ACADEMIC,CHEMICAL ENGINEERING,86,61,59,91,91,87,THIRD CLASS
SB11201410011591,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,96,85,31,94,96,92,THIRD CLASS
SB11201410011603,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,99,88,92,100,97,99,THIRD CLASS
SB11201410011604,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,79,82,59,95,99,93,THIRD CLASS
SB11201410011608,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,100,94,96,98,51,98,THIRD CLASS
SB11201410011629,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,91,76,45,97,91,91,THIRD CLASS
SB11201410011655,M,Yes,Yes,ACADEMIC,CHEMICAL ENGINEERING,98,88,82,100,37,95,THIRD CLASS
SB11201410011667,F,Yes,No,ACADEMIC,CIVIL ENGINEERING,84,85,73,98,93,95,THIRD CLASS
SB11201410011788,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,80,40,47,53,87,67,FIRST CLASS
SB11201410011972,F,Yes,Yes,ACADEMIC,MECHANICAL ENGINEERING,100,97,17,82,87,91,FIRST CLASS
SB11201410012039,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,87,15,29,94,90,74,THIRD CLASS
SB11201410012090,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,99,77,78,89,70,92,FIRST CLASS
SB11201410012217,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,100,93,100,99,85,100,THIRD CLASS
SB11201410012315,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,78,81,45,97,99,93,THIRD CLASS
SB11201410012317,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,96,70,59,98,95,94,THIRD CLASS
SB11201410012343,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,100,72,91,97,96,100,THIRD CLASS
SB11201410012391,F,Yes,No,ACADEMIC,INDUSTRIAL ENGINEERING,86,100,87,78,78,95,FIRST CLASS
SB11201410012501,M,Yes,No,ACADEMIC,MECHANICAL ENGINEERING,91,68,68,87,66,85,SECOND CLASS
SB11201410012595,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,99,93,53,69,2,73,FIRST CLASS
SB11201410012678,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,95,90,93,100,75,98,THIRD CLASS
SB11201410012689,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,97,74,66,76,21,78,THIRD CLASS
SB11201410013016,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,93,46,24,97,56,76,THIRD CLASS
SB11201410013175,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,42,70,29,98,4,54,THIRD CLASS
SB11201410013185,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,99,73,84,96,100,98,THIRD CLASS
SB11201410013189,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,90,91,87,97,91,97,THIRD CLASS
SB11201410013193,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,97,77,95,93,91,97,THIRD CLASS
SB11201410013248,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,33,20,5,24,2,6,FIRST CLASS
SB11201410013293,M,Yes,Yes,ACADEMIC,ELECTRONIC ENGINEERING,91,70,94,99,98,98,SECOND CLASS
SB11201410013441,F,Yes,Yes,ACADEMIC,CHEMICAL ENGINEERING,59,76,75,89,94,88,THIRD CLASS
SB11201410013514,F,No,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,11,51,13,66,28,26,FIRST CLASS
SB11201410013600,M,Yes,No,TECHNICAL,ELECTRIC ENGINEERING AND TELECOMMUNICATIONS,99,70,69,90,90,94,SECOND CLASS
SB11201410013832,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,98,95,84,99,94,99,THIRD CLASS
SB11201410013835,M,Yes,No,ACADEMIC,INDUSTRIAL ENGINEERING,93,85,88,95,55,92,THIRD CLASS
SB11201410014057,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,58,52,63,92,92,82,THIRD CLASS
SB11201410014070,F,Yes,No,ACADEMIC,INDUSTRIAL ENGINEERING,75,67,12,96,40,67,THIRD CLASS
SB11201410014086,M,Yes,Yes,TECHNICAL,CIVIL ENGINEERING,100,98,84,78,97,99,FIRST CLASS
SB11201410014129,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,95,46,17,94,24,67,THIRD CLASS
SB11201410014276,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,84,91,78,94,98,96,THIRD CLASS
SB11201410014469,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,99,94,80,98,93,98,THIRD CLASS
SB11201410014539,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,77,63,68,97,97,92,THIRD CLASS
SB11201410014693,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,93,89,84,72,82,91,FIRST CLASS
SB11201410014959,F,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,74,68,62,95,62,82,THIRD CLASS
SB11201410014979,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,75,69,55,91,15,71,THIRD CLASS
SB11201410014990,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,97,92,100,100,95,100,THIRD CLASS
SB11201410015004,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,93,58,42,93,76,83,THIRD CLASS
SB11201410015027,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,98,99,98,100,94,100,THIRD CLASS
SB11201410015029,M,Yes,Yes,ACADEMIC,ELECTRONIC ENGINEERING,99,88,54,100,44,93,THIRD CLASS
SB11201410015038,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,88,66,94,99,51,92,THIRD CLASS
SB11201410015041,M,Yes,Yes,ACADEMIC,MECHANICAL ENGINEERING,95,81,74,98,62,92,THIRD CLASS
SB11201410015070,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,100,95,73,95,62,96,THIRD CLASS
SB11201410015250,F,Yes,Yes,ACADEMIC,CHEMICAL ENGINEERING,66,38,37,97,94,80,THIRD CLASS
SB11201410015255,M,Yes,Yes,ACADEMIC,ELECTRONIC ENGINEERING,100,73,87,97,32,93,THIRD CLASS
SB11201410015369,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,97,98,78,81,92,96,SECOND CLASS
SB11201410015450,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,98,72,73,89,7,80,FIRST CLASS
SB11201410015593,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,94,94,92,92,96,98,FIRST CLASS
SB11201410015597,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,74,80,8,90,95,79,FIRST CLASS
SB11201410015600,M,Yes,Yes,ACADEMIC,ELECTRONIC ENGINEERING,75,91,98,89,12,88,FIRST CLASS
SB11201410015609,M,Yes,Yes,ACADEMIC,ELECTRONIC ENGINEERING,99,78,64,92,76,93,FIRST CLASS
SB11201410015610,M,Yes,No,ACADEMIC,INDUSTRIAL ENGINEERING,96,98,94,96,10,93,THIRD CLASS
SB11201410015650,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,100,100,79,94,66,98,THIRD CLASS
SB11201410015699,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,88,79,79,96,35,87,THIRD CLASS
SB11201410015702,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,87,93,60,97,67,92,THIRD CLASS
SB11201410015722,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,61,22,86,95,94,85,THIRD CLASS
SB11201410017822,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,94,75,75,97,84,94,THIRD CLASS
SB11201410017858,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,98,94,81,99,95,99,THIRD CLASS
SB11201410017957,M,No,No,ACADEMIC,INDUSTRIAL AUTOMATIC ENGINEERING,83,51,74,86,93,87,DISTINCTION
SB11201410017963,F,Yes,Yes,ACADEMIC,ELECTRONIC ENGINEERING,93,96,88,89,75,95,THIRD CLASS
SB11201410017971,M,Yes,No,ACADEMIC,INDUSTRIAL AUTOMATIC ENGINEERING,69,54,20,74,84,65,DISTINCTION
SB11201410018131,F,Yes,Yes,TECHNICAL,INDUSTRIAL ENGINEERING,88,100,89,72,92,96,THIRD CLASS
SB11201410018159,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,95,94,95,94,4,90,THIRD CLASS
SB11201410018196,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,93,96,79,89,25,89,FIRST CLASS
SB11201410018208,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,96,33,75,88,41,79,FIRST CLASS
SB11201410018298,M,Yes,Yes,ACADEMIC,MECHANICAL ENGINEERING,73,85,74,92,95,92,THIRD CLASS
SB11201410018443,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,90,89,76,96,38,89,FIRST CLASS
SB11201410018759,M,Yes,Yes,TECHNICAL,INDUSTRIAL ENGINEERING,97,67,84,94,43,89,SECOND CLASS
SB11201410019113,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,93,86,88,98,87,97,THIRD CLASS
SB11201410019116,M,Yes,No,ACADEMIC,INDUSTRIAL ENGINEERING,82,65,85,98,40,87,FIRST CLASS
SB11201410019321,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,96,93,85,98,38,94,THIRD CLASS
SB11201410019389,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,70,17,3,90,59,44,FIRST CLASS
SB11201410019427,M,Yes,Yes,ACADEMIC,MECHANICAL ENGINEERING,99,90,93,95,74,97,THIRD CLASS
SB11201410019553,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,87,86,90,98,97,98,FIRST CLASS
SB11201410019869,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,78,93,91,97,69,94,THIRD CLASS
SB11201410019889,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,100,70,87,97,33,93,THIRD CLASS
SB11201410019925,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,54,83,54,91,78,82,THIRD CLASS
SB11201410019935,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,81,36,93,92,85,89,THIRD CLASS
SB11201410019987,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,96,96,93,96,100,100,FIRST CLASS
SB11201410019991,F,Yes,No,ACADEMIC,INDUSTRIAL ENGINEERING,94,73,83,93,88,94,THIRD CLASS
SB11201410020007,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,91,92,76,97,68,94,THIRD CLASS
SB11201410020070,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,98,97,95,98,91,99,THIRD CLASS
SB11201410020075,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,95,98,87,100,53,97,THIRD CLASS
SB11201410020081,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,100,83,91,99,63,97,THIRD CLASS
SB11201410020082,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,100,76,37,98,85,93,THIRD CLASS
SB11201410020293,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,88,83,67,93,88,92,THIRD CLASS
SB11201410020352,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,99,76,91,98,96,98,THIRD CLASS
SB11201410020353,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,100,98,90,100,99,100,THIRD CLASS
SB11201410020450,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,93,73,89,99,3,84,THIRD CLASS
SB11201410020537,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,94,96,73,87,98,97,SECOND CLASS
SB11201410020540,F,Yes,No,ACADEMIC,INDUSTRIAL ENGINEERING,73,48,34,76,29,56,FIRST CLASS
SB11201410020549,F,Yes,Yes,ACADEMIC,ELECTRONIC ENGINEERING,91,62,53,82,71,81,FIRST CLASS
SB11201410020646,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,91,98,100,100,92,100,THIRD CLASS
SB11201410020726,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,96,71,93,94,0,61,THIRD CLASS
SB11201410020730,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,86,79,58,89,78,87,THIRD CLASS
SB11201410020902,F,Yes,Yes,ACADEMIC,MECHANICAL ENGINEERING,98,90,100,95,89,99,THIRD CLASS
SB11201410020917,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,99,83,96,93,91,98,THIRD CLASS
SB11201410020945,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,79,1,62,96,97,76,THIRD CLASS
SB11201410020957,F,Yes,No,ACADEMIC,INDUSTRIAL ENGINEERING,83,76,80,85,91,90,THIRD CLASS
SB11201410020965,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,70,86,91,95,94,95,THIRD CLASS
SB11201410021229,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,87,24,32,93,18,60,THIRD CLASS
SB11201410021249,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,100,99,71,100,82,100,THIRD CLASS
SB11201410021251,F,Yes,Yes,TECHNICAL,INDUSTRIAL ENGINEERING,90,92,100,91,72,97,THIRD CLASS
SB11201410021252,F,Yes,Yes,TECHNICAL,CIVIL ENGINEERING,99,46,91,73,70,88,FIRST CLASS
SB11201410021492,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,94,68,81,97,78,93,FIRST CLASS
SB11201410021505,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,98,69,76,98,89,95,FIRST CLASS
SB11201410022881,F,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,99,93,90,98,99,99,THIRD CLASS
SB11201410022886,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,97,85,94,99,26,94,THIRD CLASS
SB11201410022927,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,91,93,89,98,76,96,FIRST CLASS
SB11201410022939,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,89,56,65,94,75,86,THIRD CLASS
SB11201410023460,M,Yes,No,ACADEMIC,INDUSTRIAL ENGINEERING,100,67,98,85,87,97,THIRD CLASS
SB11201410023479,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,97,95,100,98,90,100,THIRD CLASS
SB11201410024965,F,Yes,Yes,ACADEMIC,CHEMICAL ENGINEERING,55,79,92,98,99,96,THIRD CLASS
SB11201410025005,M,Yes,Yes,ACADEMIC,MECHANICAL ENGINEERING,99,94,91,100,77,99,THIRD CLASS
SB11201410025184,F,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,96,94,89,81,29,90,FIRST CLASS
SB11201410025214,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,99,95,100,98,8,97,THIRD CLASS
SB11201410025276,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,97,94,97,95,100,100,THIRD CLASS
SB11201410025283,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,97,96,99,97,69,99,THIRD CLASS
SB11201410025377,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,95,95,98,98,83,99,THIRD CLASS
SB11201410025580,M,Yes,Yes,ACADEMIC,ELECTRONIC ENGINEERING,57,87,94,97,20,86,THIRD CLASS
SB11201410025592,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,99,86,75,99,72,96,THIRD CLASS
SB11201410025616,M,Yes,No,ACADEMIC,INDUSTRIAL ENGINEERING,86,71,67,40,22,64,FIRST CLASS
SB11201410025687,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,88,77,84,82,2,73,FIRST CLASS
SB11201410025754,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,99,92,100,97,68,99,FIRST CLASS
SB11201410025901,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,100,96,97,97,100,100,THIRD CLASS
SB11201410025999,M,Yes,Yes,ACADEMIC,ELECTRIC ENGINEERING,79,75,60,92,22,77,THIRD CLASS
SB11201410026381,M,Yes,Yes,ACADEMIC,CHEMICAL ENGINEERING,100,88,94,100,71,100,THIRD CLASS
SB11201410026452,M,Yes,Yes,ACADEMIC,MECHANICAL ENGINEERING,99,92,69,100,48,95,THIRD CLASS
SB11201410026585,M,Yes,Yes,TECHNICAL/ACADEMIC,CIVIL ENGINEERING,89,46,25,95,39,70,THIRD CLASS
SB11201410026592,M,Yes,Yes,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,99,79,88,97,71,96,THIRD CLASS
SB11201410026871,F,Yes,No,ACADEMIC,INDUSTRIAL ENGINEERING,93,75,86,92,100,100,THIRD CLASS
